Date,Close
2014-01-02,99.53
2014-01-03,100.02
2014-01-06,100.03
2014-01-07,99.66
2014-01-08,98.99
2014-01-09,99.42
2014-01-10,100.5
2014-01-13,100.38
2014-01-14,101.05
2014-01-15,101
2014-01-16,101.65
2014-01-17,101.08
2014-01-21,102.01
2014-01-22,101.61
2014-01-23,101.04
2014-01-24,102.94
2014-01-27,102.99
2014-01-28,104.14
2014-01-29,102.57
2014-01-30,103.9
2014-01-31,104.83
2014-02-03,101.11
2014-02-04,101.18
2014-02-05,101.21
2014-02-06,101.93
2014-02-07,102.46
2014-02-10,103.14
2014-02-11,104.08
2014-02-12,103.48
2014-02-13,104.23
2014-02-14,105.66
2014-02-18,105.17
2014-02-19,104.26
2014-02-20,105.4
2014-02-21,105.29
2014-02-24,105.58
2014-02-25,105.42
2014-02-26,104.05
2014-02-27,104.38
2014-02-28,105.77
2014-03-03,104.51
2014-03-04,106.26
2014-03-05,104.13
2014-03-06,104.85
2014-03-07,104.42
2014-03-10,104.64
2014-03-11,104.52
2014-03-12,105.19
2014-03-13,104.55
2014-03-14,105.11
2014-03-17,106.44
2014-03-18,106.2
2014-03-19,105.3
2014-03-20,105.21
2014-03-21,105.58
2014-03-24,106.06
2014-03-25,105.97
2014-03-26,106.04
2014-03-27,105.09
2014-03-28,105.26
2014-03-31,105.67
2014-04-01,105.05
2014-04-02,104.95
2014-04-03,105.19
2014-04-04,105.21
2014-04-07,105.54
2014-04-08,106.14
2014-04-09,106.61
2014-04-10,106.46
2014-04-11,105.19
2014-04-14,105.78
2014-04-15,105.96
2014-04-16,107.74
2014-04-17,107.87
2014-04-21,106.33
2014-04-22,103.9
2014-04-23,104.19
2014-04-24,104.5
2014-04-25,104.7
2014-04-28,106.61
2014-04-29,106.5
2014-04-30,107.59
2014-05-01,106.61
2014-05-02,106.42
2014-05-05,105.65
2014-05-06,105.3
2014-05-07,106.34
2014-05-08,106.11
2014-05-09,106.21
2014-05-12,105.62
2014-05-13,106.66
2014-05-14,106.41
2014-05-15,106.14
2014-05-16,106.45
2014-05-19,105.16
2014-05-20,105.01
2014-05-21,105.45
2014-05-22,105.56
2014-05-23,106.13
2014-05-27,105.97
2014-05-28,105.95
2014-05-29,106.64
2014-05-30,107.68
2014-06-02,107.42
2014-06-03,106.49
2014-06-04,106.73
2014-06-05,106.49
2014-06-06,107.02
2014-06-09,107.33
2014-06-10,106.9
2014-06-11,106.48
2014-06-12,105.56
2014-06-13,106.06
2014-06-16,106.33
2014-06-17,106.49
2014-06-18,107.36
2014-06-19,108.41
2014-06-20,107.98
2014-06-23,107.26
2014-06-24,106.96
2014-06-25,106.77
2014-06-26,106.25
2014-06-27,106.74
2014-06-30,106.6
2014-07-01,106.89
2014-07-02,106.81
2014-07-03,107.23
2014-07-07,107.48
2014-07-08,107.82
2014-07-09,108.36
2014-07-10,108.12
2014-07-11,107.93
2014-07-14,108.33
2014-07-15,109.06
2014-07-16,109.49
2014-07-17,107.99
2014-07-18,108.58
2014-07-21,107.65
